 dia mes anio hora min sec latitud longitud prof mag
2815 2018 10 12 09 12 32.940 17.24 -101.42 3.0 2.36
2816 2018 10 12 12 45 29.600 17.22 -101.36 5.0 2.19
2817 2018 10 12 13 18 13.200 17.26 -101.1 26.0 2.66
2818 2018 10 12 14 45 34.160 17.04 -100.66 5.7 1.73
2819 2018 10 12 15 27 42.700 17.19 -100.35 7.0 2.09
2820 2018 10 13 06 51 39.320 17.24 -101.17 46.3 2.72
2821 2018 10 13 10 40 54.040 17.19 -100.35 5.0 2.12
2822 2018 10 13 11 52 30.980 16.81 -100.1 5.0 1.73
2823 2018 10 13 12 11 54.300 16.81 -100.1 5.0 1.54
2824 2018 10 13 15 12 38.920 16.87 -100.49 1.0 1.81
2825 2018 10 13 16 44 34.320 17.17 -100.38 38.0 2.9
2826 2018 10 13 21 50 46.960 16.89 -100.93 16.1 2.29
2827 2018 10 14 01 44 07.680 16.89 -100.93 16.1 3.75
2828 2018 10 14 01 51 46.260 16.89 -100.93 16.1 2.22
2829 2018 10 14 01 52 48.040 16.89 -100.93 16.1 2.16
2830 2018 10 14 02 03 45.620 16.89 -100.93 16.1 2.66
2831 2018 10 14 02 03 53.120 16.89 -100.93 16.1 2.61
2832 2018 10 14 02 06 13.980 16.89 -100.93 16.1 2.25
2833 2018 10 14 02 19 35.480 16.89 -100.93 16.1 1.75
2834 2018 10 14 02 32 07.680 16.89 -100.93 16.1 1.94
2835 2018 10 14 03 21 48.120 16.89 -100.93 16.1 1.63
2836 2018 10 14 03 31 41.380 16.89 -100.93 16.1 3.32
2837 2018 10 14 03 45 08.100 16.89 -100.93 16.1 2.0
2838 2018 10 14 04 03 28.620 16.89 -100.93 16.1 1.51
2839 2018 10 14 04 36 43.740 17.22 -101.12 18.0 2.37
2840 2018 10 14 08 08 56.580 16.89 -100.93 16.1 1.66
2841 2018 10 14 09 29 34.900 16.89 -100.93 16.1 1.46
2842 2018 10 14 13 25 49.740 17.38 -101.38 32.6 1.46
2843 2018 10 14 13 35 02.380 17.38 -101.38 32.6 1.18
2844 2018 10 14 13 39 42.040 17.59 -101.12 53.3 1.87
2845 2018 10 14 22 55 56.400 17.2 -100.14 49.2 3.14
2846 2018 10 15 08 33 56.200 17.43 -101.59 12.2 2.79
2847 2018 10 15 12 17 52.660 17.18 -101.07 34.2 2.69
2848 2018 10 15 16 06 09.280 17.27 -101.2 9.6 2.19
2849 2018 10 16 03 27 18.180 17.03 -100.05 5.0 2.55
2850 2018 10 16 03 47 55.200 16.88 -100.21 5.0 1.54
2851 2018 10 16 07 41 45.380 17.24 -101.17 46.3 1.86
2852 2018 10 16 08 03 57.580 17.48 -101.6 23.6 3.14
2853 2018 10 16 13 02 25.280 17.15 -100.76 13.3 2.99
2854 2018 10 16 14 10 08.800 17.41 -101.73 4.2 3.2
2855 2018 10 16 15 55 49.620 17.35 -101.4 15.0 2.47
2856 2018 10 16 18 24 12.480 17.41 -101.73 4.2 3.16
2857 2018 10 16 18 33 23.380 17.41 -101.73 4.2 2.62
2858 2018 10 16 18 33 59.480 17.41 -101.73 4.2 2.56
2859 2018 10 16 18 36 33.400 17.41 -101.73 4.2 2.66
2860 2018 10 16 18 39 38.120 17.41 -101.73 4.2 2.67
2861 2018 10 16 19 17 07.700 17.41 -101.73 4.2 3.06
2862 2018 10 16 19 23 29.180 17.41 -101.73 4.2 2.76
2863 2018 10 17 00 39 05.220 17.23 -101.68 5.0 2.33
2864 2018 10 17 02 38 56.120 17.24 -101.17 46.3 1.85
2865 2018 10 17 02 50 09.120 17.37 -101.44 29.0 2.33
2866 2018 10 17 03 21 05.600 17.24 -101.17 46.3 2.25
2867 2018 10 17 03 34 00.940 17.2 -101.62 1.0 2.63
2868 2018 10 17 03 59 45.120 17.2 -101.62 1.0 2.56
2869 2018 10 17 04 56 28.600 17.2 -101.62 1.0 2.62
2870 2018 10 17 04 57 10.460 17.23 -101.68 5.0 2.64
2871 2018 10 17 04 58 10.760 17.2 -101.62 1.0 2.63
2872 2018 10 17 04 58 51.340 17.23 -101.68 5.0 3.39
2873 2018 10 17 04 59 46.160 17.23 -101.68 7.0 2.82
2874 2018 10 17 05 01 58.260 17.2 -101.62 1.0 2.58
2875 2018 10 17 05 14 40.200 17.23 -101.68 5.0 3.28
2876 2018 10 17 05 22 39.220 17.23 -101.68 7.0 2.69
2877 2018 10 17 05 25 28.840 17.23 -101.68 7.0 2.95
2878 2018 10 17 05 53 14.420 17.23 -101.68 5.0 2.75
2879 2018 10 17 05 55 40.640 17.23 -101.68 5.0 2.71
2880 2018 10 17 06 11 02.880 17.2 -101.62 3.0 2.68
2881 2018 10 17 06 11 59.700 17.23 -101.68 7.0 2.68
2882 2018 10 17 06 36 24.460 17.23 -101.68 5.0 3.42
2883 2018 10 17 06 38 28.700 17.2 -101.62 3.0 3.23
2884 2018 10 17 09 34 21.840 17.24 -101.17 46.3 2.0
2885 2018 10 17 12 57 11.360 17.2 -101.62 3.0 2.77
2886 2018 10 17 15 31 29.280 17.22 -101.12 18.0 1.8
2887 2018 10 17 18 05 45.800 17.29 -101.29 16.0 2.67
2888 2018 10 17 18 13 42.140 17.29 -101.29 16.0 1.64
2889 2018 10 17 19 15 37.980 17.05 -100.06 42.0 3.53
2890 2018 10 17 22 18 29.680 17.19 -100.35 5.0 2.29
2891 2018 10 18 17 03 29.520 17.3 -101.31 27.0 2.5
2892 2018 10 18 17 25 39.900 17.06 -101.17 12.1 1.99
2893 2018 10 18 19 21 26.340 17.34 -100.86 32.0 2.61
2894 2018 10 18 22 06 42.160 16.62 -100.42 4.0 1.6
2895 2018 10 18 23 00 09.980 16.62 -100.42 4.0 1.29
2896 2018 10 18 23 36 42.240 17.24 -101.04 36.2 1.78
2897 2018 10 19 00 47 57.440 16.87 -100.05 5.0 2.33
2898 2018 10 19 04 50 45.620 16.87 -100.05 5.0 2.36
2899 2018 10 19 06 08 30.480 16.87 -100.05 5.0 2.34
2900 2018 10 19 07 13 40.420 16.36 -100.71 16.1 2.15
2901 2018 10 19 11 36 58.240 16.87 -100.05 5.0 2.28
2902 2018 10 19 12 59 37.300 16.87 -100.05 5.0 2.44
2903 2018 10 19 19 16 01.640 17.27 -101.04 34.2 2.69
2904 2018 10 19 23 14 08.420 17.1 -100.61 7.0 2.49
2905 2018 10 19 23 44 22.620 17.19 -100.35 5.0 1.44
2906 2018 10 20 03 06 34.700 16.76 -100.48 14.0 3.16
2907 2018 10 20 08 46 19.520 16.83 -100.0 5.0 2.46
2908 2018 10 20 13 06 07.060 17.26 -101.02 5.0 2.09
2909 2018 10 20 20 09 38.540 17.2 -101.08 9.0 2.11
2910 2018 10 21 00 22 38.580 17.1 -100.39 44.8 2.73
2911 2018 10 21 02 11 17.980 17.24 -101.17 46.3 2.52
2912 2018 10 21 06 48 13.100 17.39 -101.27 9.0 2.12
2913 2018 10 21 13 10 41.360 17.24 -101.45 27.3 2.52
2914 2018 10 21 13 30 58.220 17.26 -101.02 5.0 1.89
2915 2018 10 21 14 49 13.300 17.19 -100.35 5.0 2.04
2916 2018 10 21 20 46 48.100 16.81 -100.25 5.0 2.89
2917 2018 10 21 22 26 26.700 16.81 -100.4 3.0 1.74
2918 2018 10 22 02 22 09.920 17.22 -101.12 18.0 2.02
2919 2018 10 22 03 26 20.400 17.39 -101.37 11.9 1.98
2920 2018 10 22 04 02 13.520 17.51 -101.6 40.9 3.28
2921 2018 10 22 06 40 24.660 17.19 -100.35 5.0 2.14
2922 2018 10 22 17 10 48.560 16.91 -100.48 3.5 1.25
2923 2018 10 22 17 11 39.980 16.94 -100.45 8.6 3.17
2924 2018 10 22 17 50 44.920 16.94 -100.45 8.6 2.29
2925 2018 10 22 19 27 05.000 16.91 -100.48 3.5 1.29
2926 2018 10 22 19 36 45.840 16.94 -100.45 8.6 2.22
2927 2018 10 22 23 09 48.700 17.32 -101.24 2.0 1.76
2928 2018 10 23 00 22 07.160 17.05 -100.17 45.5 2.41
2929 2018 10 23 04 50 29.820 17.47 -101.26 44.0 2.44
2930 2018 10 23 11 04 17.440 17.34 -101.43 2.0 2.79
2931 2018 10 23 18 38 28.860 17.22 -101.36 5.0 1.94
2932 2018 10 23 19 45 09.940 17.04 -100.62 7.0 2.23
2933 2018 10 23 20 12 03.940 17.27 -101.04 34.2 2.09
2934 2018 10 23 20 19 44.000 17.19 -100.35 5.0 2.0
2935 2018 10 23 20 30 22.200 17.17 -100.02 10.0 2.71
2936 2018 10 23 22 10 03.360 16.81 -100.13 2.0 3.09
2937 2018 10 23 22 42 09.920 16.81 -100.1 2.0 2.97
2938 2018 10 24 01 22 38.720 17.19 -101.06 24.0 0.87
2939 2018 10 24 15 22 26.160 17.27 -101.04 38.2 2.05
2940 2018 10 24 16 03 22.820 17.3 -101.04 40.2 2.06
2941 2018 10 25 05 30 02.140 17.44 -101.59 7.8 2.84
2942 2018 10 25 11 36 30.740 16.58 -100.37 4.3 2.38
2943 2018 10 25 11 45 09.300 17.39 -101.33 5.0 2.04
2944 2018 10 25 14 19 49.620 17.39 -101.33 5.0 1.99
2945 2018 10 25 16 10 30.900 17.39 -101.33 5.0 2.54
2946 2018 10 26 01 02 21.040 17.32 -100.99 7.0 3.02
2947 2018 10 26 04 51 25.260 16.97 -100.0 7.3 2.88
2948 2018 10 26 05 43 00.040 17.19 -100.35 5.0 2.04
2949 2018 10 26 09 32 02.940 16.6 -101.42 16.0 2.6
2950 2018 10 26 15 09 43.480 17.37 -101.47 33.0 2.68
2951 2018 10 26 19 07 46.780 17.24 -101.07 36.2 2.77
2952 2018 10 26 19 52 31.780 17.24 -101.17 46.3 1.75
2953 2018 10 26 21 19 48.340 17.3 -101.38 33.0 2.41
2954 2018 10 26 22 44 36.780 17.44 -101.76 4.2 2.55
2955 2018 10 26 23 58 45.500 16.92 -100.0 5.0 -1.33
2956 2018 10 27 05 53 39.420 16.95 -100.41 11.9 2.17
2957 2018 10 27 08 19 15.360 17.44 -101.47 21.3 2.54
2958 2018 10 27 10 06 22.480 17.19 -100.35 5.0 2.64
2959 2018 10 27 11 24 42.820 17.15 -100.76 13.3 2.6
2960 2018 10 27 13 54 23.700 17.27 -101.07 32.2 2.87
2961 2018 10 27 16 49 38.240 17.19 -100.35 5.0 2.0
2962 2018 10 28 19 09 32.380 16.95 -100.76 5.7 1.58
2963 2018 10 28 20 00 49.220 16.95 -100.75 4.7 1.54
2964 2018 10 28 23 21 28.980 16.99 -100.53 4.8 3.4
2965 2018 10 28 23 38 50.500 16.95 -100.76 5.7 0.9
2966 2018 10 28 23 52 30.340 16.95 -100.75 4.7 -0.02
2967 2018 10 29 01 06 15.560 17.24 -101.17 46.3 2.51
2968 2018 10 29 01 46 25.080 16.95 -100.75 4.7 1.59
2969 2018 10 29 01 59 50.880 17.24 -100.34 43.3 1.93
2970 2018 10 29 04 17 52.460 16.95 -100.75 4.7 1.76
2971 2018 10 29 10 01 55.500 17.26 -101.02 5.0 1.84
2972 2018 10 29 13 52 16.620 17.39 -101.33 5.0 2.64
2973 2018 10 29 19 18 35.880 17.3 -101.26 9.6 2.63
2974 2018 10 30 00 47 05.080 17.18 -101.45 15.6 1.97
2975 2018 10 30 17 25 37.680 17.19 -100.35 5.0 1.92
2976 2018 10 30 20 45 36.520 17.18 -101.45 15.6 3.09
2977 2018 10 30 21 07 07.360 17.18 -101.45 15.6 2.59
2978 2018 10 31 00 34 07.660 17.71 -101.38 51.5 1.97
2979 2018 10 31 00 42 24.060 16.94 -100.16 21.0 2.44
2980 2018 10 31 04 02 44.300 17.44 -101.59 7.8 2.92
2981 2018 10 31 04 48 53.080 17.29 -101.05 7.0 2.14
2982 2018 10 31 09 39 10.640 17.35 -101.4 13.0 2.41
2983 2018 10 31 10 18 47.740 17.41 -101.38 30.9 2.05
2984 2018 10 31 11 18 34.460 17.19 -100.35 5.0 2.38
2985 2018 10 31 11 46 53.800 17.19 -100.35 9.0 2.37
2986 2018 11 01 06 00 54.000 16.95 -100.76 5.7 2.1
2987 2018 11 01 09 52 32.180 17.24 -101.17 46.3 2.26
2988 2018 11 02 06 08 05.520 17.15 -100.76 13.3 3.15
2989 2018 11 02 13 08 56.160 17.19 -100.35 7.0 1.94
2990 2018 11 02 20 31 25.620 17.19 -100.35 7.0 2.01
2991 2018 11 03 11 06 57.640 17.22 -101.33 18.0 4.1
2992 2018 11 03 14 18 39.740 16.93 -100.37 24.0 2.29
2993 2018 11 04 02 35 21.400 17.03 -100.73 4.0 1.35
2994 2018 11 04 12 07 10.100 16.86 -100.29 23.5 2.87
2995 2018 11 04 20 48 38.100 16.99 -100.53 4.8 2.57
2996 2018 11 04 22 10 34.220 17.12 -101.43 15.0 2.4
2997 2018 11 04 22 22 03.820 16.92 -100.38 5.0 2.33
2998 2018 11 04 23 03 05.340 17.09 -100.37 44.3 2.11
2999 2018 11 05 01 09 08.520 17.1 -100.39 44.8 2.92
3000 2018 11 05 11 30 39.360 17.02 -100.15 5.0 2.81
3001 2018 11 05 12 46 24.200 16.6 -100.42 0.0 2.38
3002 2018 11 05 13 35 51.900 16.6 -100.42 0.0 2.48
3003 2018 11 05 13 43 47.340 16.6 -100.42 0.0 2.47
3004 2018 11 05 15 50 21.560 16.9 -101.39 31.0 2.29
3005 2018 11 05 15 51 08.780 16.9 -101.39 31.0 2.25
3006 2018 11 05 16 25 38.700 16.62 -100.42 4.0 0.94
3007 2018 11 05 17 07 19.500 16.9 -101.39 31.0 1.82
3008 2018 11 05 17 25 50.520 17.38 -100.72 8.0 1.88
3009 2018 11 05 23 36 39.860 16.94 -100.45 8.6 1.57
3010 2018 11 06 05 48 56.880 17.06 -99.99 41.7 3.16
3011 2018 11 06 06 17 22.320 17.02 -100.15 5.0 2.71
3012 2018 11 06 11 11 48.220 17.3 -101.14 48.3 2.08
3013 2018 11 06 15 45 02.360 17.32 -100.99 7.0 2.38
3014 2018 11 06 20 40 18.240 17.15 -100.86 10.0 1.69
3015 2018 11 07 11 48 39.260 17.16 -100.37 36.2 2.52
3016 2018 11 07 19 49 44.920 17.41 -101.48 13.7 2.67
3017 2018 11 07 20 18 11.040 17.27 -101.2 9.6 2.26
3018 2018 11 08 00 00 02.780 17.01 -100.4 21.2 -1.62
3019 2018 11 08 16 15 59.360 16.82 -100.0 7.4 3.49
3020 2018 11 08 21 10 22.260 16.91 -99.97 9.3 2.91
3021 2018 11 08 21 31 21.800 17.24 -101.17 46.3 1.95
3022 2018 11 09 00 55 02.600 17.2 -101.08 7.0 2.29
3023 2018 11 09 03 22 34.640 16.6 -100.42 0.0 2.45
3024 2018 11 09 03 42 14.900 17.15 -100.76 13.3 1.88
3025 2018 11 09 12 15 19.720 16.9 -101.36 29.0 2.37
3026 2018 11 09 13 48 00.180 16.82 -100.0 7.4 3.53
3027 2018 11 09 14 40 44.920 17.31 -101.57 14.0 2.78
3028 2018 11 09 14 40 51.220 17.31 -101.6 12.0 2.75
3029 2018 11 09 14 47 42.940 17.31 -101.57 14.0 3.57
3030 2018 11 09 14 50 01.260 17.31 -101.57 14.0 2.88
3031 2018 11 09 15 04 10.080 17.31 -101.6 12.0 2.56
3032 2018 11 09 15 26 08.800 17.31 -101.6 12.0 2.59
3033 2018 11 09 18 32 23.460 16.62 -100.42 2.0 1.58
3034 2018 11 09 23 52 33.720 17.17 -100.93 28.0 0.38
3035 2018 11 10 01 39 25.260 16.82 -100.13 9.0 2.79
3036 2018 11 10 01 42 12.180 16.82 -100.13 9.0 2.94
3037 2018 11 10 21 56 28.220 17.33 -101.55 5.0 2.36
3038 2018 11 10 21 56 49.480 17.33 -101.55 5.0 2.84
3039 2018 11 10 22 06 49.820 17.33 -101.55 5.0 2.33
3040 2018 11 11 06 48 01.640 17.57 -101.57 36.9 3.04
3041 2018 11 11 16 14 56.080 17.29 -101.05 7.0 2.95
3042 2018 11 11 17 15 27.600 17.38 -100.69 31.0 1.79
3043 2018 11 11 18 15 00.320 17.38 -100.69 31.0 1.25
3044 2018 11 12 01 28 34.740 17.15 -100.76 13.3 3.63
3045 2018 11 12 01 29 24.260 17.15 -100.76 13.3 2.82
3046 2018 11 12 01 36 10.940 17.15 -100.76 13.3 3.02
3047 2018 11 12 01 37 36.280 17.15 -100.76 13.3 2.11
3048 2018 11 12 03 37 06.660 17.18 -100.08 14.0 3.82
3049 2018 11 12 06 22 19.420 17.29 -100.78 49.0 2.53
3050 2018 11 12 13 56 11.360 17.19 -100.35 3.0 2.7
3051 2018 11 12 16 00 15.220 17.22 -101.12 18.0 2.55
3052 2018 11 12 21 42 08.060 16.82 -100.13 9.0 2.74
3053 2018 11 13 05 44 18.460 17.11 -100.42 19.0 2.51
3054 2018 11 13 06 48 12.580 17.11 -100.42 15.0 2.74
3055 2018 11 13 07 21 24.160 17.39 -101.15 26.6 2.66
3056 2018 11 13 07 22 13.800 16.95 -100.05 5.0 3.48
3057 2018 11 13 13 47 07.180 17.22 -100.32 7.0 2.14
3058 2018 11 13 14 40 42.200 17.28 -101.24 23.0 3.4
3059 2018 11 13 17 01 53.340 17.15 -100.76 13.3 2.51
3060 2018 11 13 17 45 03.420 17.27 -100.58 42.0 2.14
3061 2018 11 13 19 18 36.960 17.22 -101.12 18.0 1.8
3062 2018 11 13 20 12 36.240 17.07 -100.63 3.8 2.96
3063 2018 11 13 21 32 36.120 16.8 -100.11 6.5 2.82
3064 2018 11 14 09 51 27.740 17.32 -101.32 9.0 2.17
3065 2018 11 14 12 16 42.420 17.32 -101.32 9.0 2.82
3066 2018 11 14 12 25 36.440 17.32 -101.32 9.0 2.11
3067 2018 11 14 13 04 17.120 17.32 -101.3 10.0 2.89
3068 2018 11 14 14 47 33.580 17.24 -101.07 36.2 2.09
3069 2018 11 14 17 35 39.040 16.99 -100.53 4.8 2.32
3070 2018 11 14 20 24 40.620 17.32 -101.32 9.0 2.38
3071 2018 11 14 20 58 31.660 17.14 -100.99 31.0 1.48
3072 2018 11 14 21 56 20.700 17.26 -101.02 1.0 2.0
